latitude,longitude,risk_label,safety_score
11.028728610289694,78.56593122111951,Safe,100
11.186468585720498,78.57202987250575,Safe,100
11.176216411299595,78.6597072803968,Safe,100
11.033135124846812,78.73806669126874,Safe,100
11.115476978701162,78.6058810088237,Safe,100
11.12337951612173,78.71367515577253,Safe,100
11.08677210547144,78.65791517796112,High,40
11.032815866726288,78.74698136624676,Safe,100
11.034027389038302,78.73465292129774,Safe,100
11.159147176013601,78.61346277132441,Safe,100
11.133352654651178,78.71569695868646,Safe,100
11.062378656513635,78.70543732940867,Safe,100
11.223683854194531,78.63241046355186,Safe,100
11.11642187525594,78.58216350019055,Safe,100
11.141436073473121,78.7401367324519,Safe,100
11.05477416801463,78.61526012396767,Safe,100
11.123141019690346,78.5915051105007,Safe,100
11.111814684448833,78.72125553423066,Safe,100
11.118212629049033,78.69466147954373,High,40
11.12538680441023,78.58700399321505,Safe,100
11.176095191876508,78.65372369044337,Safe,100
11.149244170047108,78.6957626256241,High,40
11.134658099384536,78.60021612307389,Safe,100
11.050118395412957,78.59841648550892,Safe,100
11.182646161828753,78.65212805897556,Safe,100
11.169345633252348,78.74501730534661,Safe,100
11.046465107705284,78.7144954767295,Safe,100
11.047531505953238,78.65534166900518,Safe,100
11.165152100200077,78.74238128687031,Safe,100
11.029191860932029,78.7536260427905,Safe,100
11.13125175331227,78.61438125269903,High,40
11.041440428465998,78.56646649366144,Safe,100
11.09280721170175,78.61259764713587,Safe,100
11.055180375457764,78.73193374817998,Safe,100
11.154740123409606,78.70279714253388,Safe,100
11.141695152318738,78.60916102749412,Safe,100
11.084301612572128,78.6846641583918,Safe,100
11.107896962839417,78.6692320703471,High,40
11.14281324374746,78.67676426519068,High,40
11.225577560808944,78.58035838968408,Safe,100
11.070903806711543,78.5898576811898,Safe,100
11.071764026495169,78.70851393219124,Safe,100
11.216654604380835,78.56785045572173,Safe,100
11.099207236362805,78.68572295800574,High,40
11.10668731754419,78.6044256419035,Safe,100
11.149967915927258,78.56162970554927,Safe,100
11.084080462731912,78.709977817091,Safe,100
11.142432360706119,78.65457135552374,High,40
11.186001128565657,78.71167609702721,Safe,100
11.060679129160834,78.65960510908864,Safe,100
11.090416819490128,78.71920004188809,Safe,100
11.122436571119882,78.70463463052916,Safe,100
11.155617250337988,78.60689267243683,Safe,100
11.188543112918293,78.64876634831487,Safe,100
11.222477996760233,78.68780733139266,Safe,100
11.206538480561724,78.59440044708735,Safe,100
11.076823598987666,78.69208491906792,Safe,100
11.027324706553431,78.70997430738579,Safe,100
11.143088524804027,78.68439550442403,High,40
11.142623752548019,78.5652108780408,Safe,100
11.195925274829433,78.6050928739115,Safe,100
11.13502447519587,78.68363529903857,High,40
11.137007745667175,78.64450132178237,High,40
11.088976001461775,78.67076047324086,High,40
11.045390791605525,78.67400788803002,Safe,100
11.079027767012356,78.55701481343272,Safe,100
11.080600540580255,78.59675676062979,Safe,100
11.093546214306592,78.63403477187782,High,40
11.160161095694638,78.61837934697215,Safe,100
11.038247252292699,78.65831490868607,Safe,100
11.17700604157974,78.62598728294394,Safe,100
11.047079524635791,78.70733591129583,Safe,100
11.159626077881239,78.69249095494403,Safe,100
11.149186945476602,78.67261678930751,High,40
11.107961970735515,78.63386706175949,High,40
11.08977233840736,78.64448125861021,High,40
11.076034859803242,78.67990123401252,Safe,100
11.203401951725622,78.66964675307219,Safe,100
11.131280273737929,78.71603917621886,Safe,100
11.125219782683484,78.5687343580971,Safe,100
11.088099022424771,78.6282606254834,Safe,100
11.183212258160461,78.69845591547157,Safe,100
11.195637500165837,78.5669375651232,Safe,100
11.081740291218274,78.65420815471909,Safe,100
11.222098183568507,78.7565293824389,Safe,100
11.0418709519254,78.73114148828526,Safe,100
11.141718471998212,78.56904162815049,Safe,100
11.105181132630118,78.73714348069107,Safe,100
11.203944414981137,78.57442588493572,Safe,100
11.161787958146988,78.69337652433776,Safe,100
11.221737262004037,78.71120394174986,Safe,100
11.095557013754926,78.63897332788375,High,40
11.129425788821498,78.7133579223395,Safe,100
11.125505588198921,78.71505058670857,Safe,100
11.07473127550221,78.5698994415445,Safe,100
11.200341844336561,78.69936448843359,Safe,100
11.14013743985575,78.59764959193708,Safe,100
11.086723738437893,78.69109044275524,Safe,100
11.16152917178947,78.56115011237806,Safe,100
11.097179158875738,78.57815070798677,Safe,100
11.190085561850683,78.69102699524923,Safe,100
11.116382434665196,78.66947439587213,High,40
11.177322645702624,78.74596087294759,Safe,100
11.221408727367615,78.57605808447997,Safe,100
11.077783900727574,78.66636926198723,Safe,100
11.1806759084006,78.69305006242082,Safe,100
11.164575741503764,78.57537764199462,Safe,100
11.08142467900957,78.7173298006306,Safe,100
11.204634826688757,78.72176634133936,Safe,100
11.066109211396745,78.67275825762476,Safe,100
11.035259276416374,78.63500272823985,Safe,100
11.063018050017327,78.73987069675086,Safe,100
11.061929762802515,78.72665158734573,Safe,100
11.21398221817752,78.71388615886721,Safe,100
11.216822452800171,78.55765563055549,Safe,100
11.098765036022707,78.75291031741514,Safe,100
11.078324690025736,78.58334404462302,Safe,100
11.157137204316097,78.6944826228916,Safe,100
11.144741423628844,78.7225556256026,Safe,100
11.087025218972029,78.73132037614523,Safe,100
11.096770050299213,78.67469426020433,High,40
11.190540181617234,78.73093944779664,Safe,100
11.080703185115274,78.58600566286809,Safe,100
11.206395709243962,78.69667491702207,Safe,100
11.162415244009814,78.69865449406137,Safe,100
11.086340389451172,78.65589772880419,High,40
11.139123722469087,78.58696450819578,Safe,100
11.094166433014543,78.7456980982311,Safe,100
11.212143498051425,78.62043395099735,Safe,100
11.08313622156945,78.66642169388976,High,40
11.035898797714015,78.58645292299872,Safe,100
11.21186134541846,78.62738620692251,Safe,100
11.191884215481725,78.6087982902001,Safe,100
11.21792471939373,78.60843627407178,Safe,100
11.125334366528406,78.6070470247955,Safe,100
11.226713041387374,78.69826650305038,Safe,100
11.095283812095696,78.75009100569281,Safe,100
11.20109589127582,78.73881535768126,Safe,100
11.036434877316827,78.73782200919182,Safe,100
11.175399085809037,78.7209257923804,Safe,100
11.100123532844453,78.65900655516543,High,40
11.137717778340024,78.61014130377853,Safe,100
11.169281667835591,78.5789123446752,Safe,100
11.163356524792166,78.64618136225351,High,40
11.17133082223933,78.7028117136578,Safe,100
11.07711086181089,78.75265091694548,Safe,100
11.049911048120249,78.62158238187013,Safe,100
11.13510145199781,78.67871344474638,High,40
11.146963895544678,78.62580163359077,High,40
11.052950475761683,78.59190360119202,Safe,100
11.223355730955326,78.60706271536661,Safe,100
11.08543568186349,78.56225094871868,Safe,100
11.048841489420438,78.68711121125115,Safe,100
11.072960423662677,78.55925250363681,Safe,100
11.091697680501722,78.72704040259035,Safe,100
11.191867195259583,78.6376957283369,Safe,100
11.089723165342518,78.67623066148923,High,40
11.201594337603002,78.62101476322299,Safe,100
11.134221310618184,78.69517630002599,High,40
11.057908876279773,78.62623122565049,Safe,100
11.18892993958835,78.70423126337309,Safe,100
11.077911850729263,78.65259288283954,Safe,100
11.221088936215859,78.7024813055315,Safe,100
11.060142792711849,78.6631791552594,Safe,100
11.10740255524811,78.69643905739204,High,40
11.14004897511214,78.64439238286913,High,40
11.162679912336746,78.6425253114205,High,40
11.174497013714305,78.68228709581142,Safe,100
11.211269580541662,78.70343763802848,Safe,100
11.12465852850259,78.71200898938234,Safe,100
11.18595795506365,78.59468342295452,Safe,100
11.12788164885688,78.6108564907388,Safe,100
11.081798251387577,78.59705254607837,Safe,100
11.047898015334539,78.66454387994602,Safe,100
11.11199474435644,78.62704412063832,High,40
11.222735748404721,78.6538335909354,Safe,100
11.16837277084415,78.69330391405639,Safe,100
11.177433404749898,78.5976409902053,Safe,100
11.226310296222278,78.5741249304342,Safe,100
11.108864194068559,78.6838075443557,High,40
11.070250306598847,78.63027314579612,Safe,100
11.10748745273979,78.66937854797966,High,40
11.154059438054446,78.64979696897373,High,40
11.09363890431151,78.64926618776389,High,40
11.13519619879848,78.60258805678704,Safe,100
11.095593249324038,78.60984187423637,Safe,100
11.066294402686749,78.72023596697841,Safe,100
11.184294640498104,78.66728202636718,Safe,100
11.198305130240643,78.6889262480717,Safe,100
11.0466357965735,78.5630130853976,Safe,100
11.119998652198888,78.673973490942,High,40
11.07927270651736,78.56054160927377,Safe,100
11.21735350237762,78.62916643603887,Safe,100
11.204958446279365,78.7453047108561,Safe,100
11.176710418250993,78.59515449432868,Safe,100
11.11689256860672,78.65906204687485,High,40
11.04566287495516,78.65494944814583,Safe,100
11.059317070241857,78.72872231666545,Safe,100
11.166513974612982,78.6176894230961,Safe,100
11.184512299301993,78.56460783861715,Safe,100
11.174473861205435,78.5775462205433,Safe,100
11.062994469818415,78.73162186396797,Safe,100
11.192199708211758,78.64048473437823,Safe,100
11.22358316276367,78.7537983449066,Safe,100
11.222434391672058,78.68723410949474,Safe,100
11.058798766876446,78.73533043251534,Safe,100
11.07308664031795,78.66981027938267,Safe,100
11.218161371462056,78.74127308478637,Safe,100
11.126732739502621,78.6870999706292,High,40
11.108242207061501,78.56653357618073,Safe,100
11.096750069555481,78.64768262106836,High,40
11.079503561013961,78.67580885633582,Safe,100
11.030445214454978,78.62051476249924,Safe,100
11.189663426522081,78.60326190460451,Safe,100
11.188639968263557,78.60466307870105,Safe,100
11.176462985652371,78.58780470113349,Safe,100
11.100849769719177,78.72089360562777,Safe,100
11.217799839419072,78.66817466235696,Safe,100
11.071069665635033,78.72158850896531,Safe,100
11.128753280473257,78.57056148752574,Safe,100
11.21352816863393,78.62791443273164,Safe,100
11.117172864563043,78.72227638665501,Safe,100
11.178480173725696,78.68179812279001,Safe,100
11.065889294627947,78.72432602967764,Safe,100
11.068558241470964,78.6883304499529,Safe,100
11.115462221782156,78.62453254336704,High,40
11.034494343141978,78.60759715391227,Safe,100
11.053422534050327,78.64923266676769,Safe,100
11.123883968947068,78.7365835191629,Safe,100
11.081149004508376,78.74511847506565,Safe,100
11.187838392867333,78.72649623507041,Safe,100
11.05610910994785,78.73111248256899,Safe,100
11.04047615573222,78.62581634493804,Safe,100
11.132198477670984,78.60569263382963,Safe,100
11.151822097085098,78.64805143053316,High,40
11.03701124166977,78.7547831107479,Safe,100
11.059179513398277,78.60230033570528,Safe,100
11.21483604486964,78.64771817579056,Safe,100
11.152858831586958,78.57302418855755,Safe,100
11.114770095238567,78.63120364051652,High,40
11.13874622521741,78.64923521357713,High,40
11.099316076520376,78.63318704388224,High,40
11.2193363708912,78.6195931641692,Safe,100
11.126978168424285,78.56080750954847,Safe,100
11.149374820150681,78.74852276375435,Safe,100
11.111150013310215,78.6031895386842,Safe,100
11.067022070451772,78.6290700460886,Safe,100
11.043782131894135,78.7243109487114,Safe,100
11.083648001909344,78.6139302220966,Safe,100
11.171969877735828,78.57992190478232,Safe,100
11.150260531288946,78.58468443201753,Safe,100
11.136387613218758,78.67968308571858,High,40
11.061260496811503,78.6152529330192,Safe,100
11.181111893379471,78.60697218935535,Safe,100
11.101449106484395,78.75610804412945,Safe,100
11.168237845939851,78.56577766354879,Safe,100
11.18575469764204,78.59015797108354,Safe,100
11.210583092273431,78.63941598019322,Safe,100
11.158977807367346,78.7214229052176,Safe,100
11.086446725767795,78.71460239860532,Safe,100
11.211145365667791,78.69909460375531,Safe,100
11.056094778101107,78.63096820505488,Safe,100
11.156471024819899,78.64320972872494,High,40
11.049661441499087,78.60593314750821,Safe,100
11.074646912612067,78.60697472560186,Safe,100
11.141692891801291,78.56378758287488,Safe,100
11.053240941628738,78.74836232535249,Safe,100
11.188582741881962,78.71867462559021,Safe,100
11.093901357320227,78.61504635617229,Safe,100
11.089459099752698,78.57634664879504,Safe,100
11.177976481162707,78.63196924692058,Safe,100
11.130455309192559,78.66670272969847,High,40
11.118663922888551,78.58287427337817,Safe,100
11.11595284310009,78.63736063886817,High,40
11.09448379883894,78.69000506695096,Safe,100
11.21557115923993,78.72651912709387,Safe,100
11.079132915041276,78.68099940509205,Safe,100
11.213165559551332,78.63744450953016,Safe,100
11.073401752950126,78.70217456389942,Safe,100
11.07826511596279,78.64977025234494,Safe,100
11.094795569412916,78.60992938148654,Safe,100
11.123901567736567,78.67605748256051,High,40
11.096541029328208,78.68616750672547,High,40
11.161961599883469,78.66283828872908,High,40
11.13630295205553,78.60466293246712,Safe,100
11.114303795877767,78.59328466274901,Safe,100
11.071234896060087,78.67424024680591,Safe,100
11.18664936288703,78.71841085698824,Safe,100
11.171985578790201,78.71826211155702,Safe,100
11.082044866483109,78.68762072497995,Safe,100
11.175317815901153,78.6595622434187,Safe,100
11.175989285985612,78.7411140357713,Safe,100
11.1439356132417,78.65032813795428,High,40
11.104767069682346,78.73948139509795,Safe,100
11.15433467792335,78.63413758797843,High,40
11.156932202360617,78.65873866814451,High,40
11.181289649574007,78.70383128003915,Safe,100
11.179952158652876,78.63977642645848,Safe,100
11.117139110365542,78.58550953433183,Safe,100
11.035841583394811,78.58920232058537,Safe,100
11.117951422858622,78.72668595871181,Safe,100
11.132221720557721,78.59048739400421,Safe,100
11.046575860861775,78.56333276461956,Safe,100
11.176169509949885,78.68986479283276,Safe,100
11.075935338729593,78.71114163529852,Safe,100
11.033069234450213,78.66285011887287,Safe,100
11.057233733740329,78.62871103900065,Safe,100
11.041598716814576,78.62179573764502,Safe,100
11.121082507212446,78.61711716628828,High,40
11.143136081613804,78.5661652284969,Safe,100
11.1252115824474,78.62570873612114,High,40
11.147288055873194,78.72306697391795,Safe,100
11.19279678083364,78.75638408142737,Safe,100
11.221034521247624,78.63338484810673,Safe,100
11.20896291354107,78.57864698194246,Safe,100
11.085065116483543,78.66401899447933,High,40
11.146062827683922,78.74003356137041,Safe,100
11.16524060628845,78.7065517609947,Safe,100
25.3008427738496,79.9357935249178,High,40
25.2185647336157,79.98103247803323,Safe,100
25.41028048010555,79.83846095018716,Safe,100
25.417888871568795,79.81894779649146,Safe,100
25.296447588418342,80.01524698176193,Safe,100
25.35395026559195,80.01527180707151,Safe,100
25.35177476394785,79.85726634031077,Safe,100
25.345804850857334,79.8699960364761,Safe,100
25.2741287267083,80.00834322977312,Safe,100
25.383435747793595,79.96535390582484,Safe,100
25.363755702779027,79.82981636849382,Safe,100
25.269600897144542,79.93947646729279,Safe,100
25.398444647240563,79.88889874573604,Safe,100
25.4026669303206,79.94276711265472,Safe,100
25.39243354005794,79.87337527375693,Safe,100
25.252136919824164,79.93734588625946,Safe,100
25.302458092547788,79.88698499495128,High,40
25.369243677985196,79.86117994657413,Safe,100
25.40919519859646,79.90181943881112,Safe,100
25.41304531542215,79.93576980659776,Safe,100
25.33017054752774,79.93766905979975,High,40
25.274414054329387,79.96402292612417,Safe,100
25.30818721486791,79.94853592429003,High,40
25.27896363622837,79.96753583686353,Safe,100
25.2751647847439,79.87368360602586,Safe,100
25.311590323889913,79.99431209315625,Safe,100
25.350088586174678,79.9784013504536,Safe,100
25.24927077622773,79.86455876113817,Safe,100
25.26144597784087,79.8310347082058,Safe,100
25.395369972729878,79.95918244300138,Safe,100
25.380889333898008,79.83039496146142,Safe,100
25.368669503957893,80.00160863351097,Safe,100
25.34150687067637,79.86838664432226,Safe,100
25.29393673320215,79.81979429836699,Safe,100
25.331166815788073,79.95603951411582,High,40
25.379696629888432,79.89587877988802,Safe,100
25.291740160320657,79.87023335523588,Safe,100
25.295398924861455,80.01806837438455,Safe,100
25.378011973412196,79.92028051735821,Safe,100
25.235323550021832,79.96024885590394,Safe,100
25.373288836837666,79.83198949534983,Safe,100
25.40109398645532,79.96569822579974,Safe,100
25.328470594807047,79.83395766224102,Safe,100
25.287038494638377,79.93042298294105,High,40
25.301005205104687,79.87988656365403,High,40
25.347681463773597,79.91477894596561,High,40
25.33062554972828,80.01585981025703,Safe,100
25.38472713707937,80.01362416315632,Safe,100
25.227969233897472,80.00920228590974,Safe,100
25.226180750385293,79.98907564521234,Safe,100
25.382343782235605,79.82665150584532,Safe,100
25.253114327023557,79.96610864942312,Safe,100
25.22108229174489,79.98994111066082,Safe,100
25.267303634310675,79.91385509791611,Safe,100
25.266230858505562,79.86415735978379,Safe,100
25.356934556765253,79.82175204030159,Safe,100
25.291773143825246,80.00106088699417,Safe,100
25.330972675738824,80.00034572186951,Safe,100
25.30087297532083,79.92849884341787,High,40
25.24176205402793,79.8901724708378,Safe,100
25.380510911981165,79.82793180299313,Safe,100
25.31264646672899,79.9514825178875,High,40
25.33341116692134,80.01594189322066,Safe,100
25.327464842228572,79.9139488338726,High,40
25.408979663080036,79.82959226229282,Safe,100
25.22177037202574,79.95671675472457,Safe,100
25.252724083256982,79.90458571145797,Safe,100
25.387970370139413,79.93590776283193,Safe,100
25.272313247345817,79.90666626038828,Safe,100
25.37557085566806,79.8983344992549,Safe,100
25.395262168697194,79.98078714361785,Safe,100
25.300477054422153,79.96845456593975,Safe,100
25.347044426618336,79.9938214413362,Safe,100
25.301833004944992,79.96866485138042,Safe,100
25.313181656522453,79.90056832472253,High,40
25.269105184835627,79.90740264607383,Safe,100
25.34982299716148,79.87788968745838,Safe,100
25.301176760393645,79.9442906434506,High,40
25.337497954938478,79.94984215472188,High,40
25.240754460503354,79.90654044428247,Safe,100
25.289022242332212,79.92615429164624,High,40
25.4038717310972,79.9521240563581,Safe,100
25.32906702577575,79.8455093280933,Safe,100
25.22513014514205,79.84436296964176,Safe,100
25.311117667584313,79.82284300240272,Safe,100
25.37932183281463,79.96979009876914,Safe,100
25.26778173344503,79.85614411550439,Safe,100
25.241472082235898,79.98353362007181,Safe,100
25.30356348890304,79.96186509429263,High,40
25.25035273907825,79.86171810509339,Safe,100
25.32567420953605,79.98829669683275,Safe,100
25.328720987132254,79.86160240148078,Safe,100
25.37076647682733,79.85254612915323,Safe,100
25.40876798445437,79.82795590456729,Safe,100
25.29704660780512,79.82432160119997,Safe,100
25.27016631827287,79.85148055292905,Safe,100
25.2948114248092,79.92151521480183,High,40
25.29313454969944,79.97504495452118,Safe,100
25.370657198583977,79.95555343385877,Safe,100
25.381144976271067,79.97077473681976,Safe,100
25.409334093212625,79.95000322598953,Safe,100
25.30436927095728,79.88355377933016,High,40
25.307412191216166,79.97750912869456,Safe,100
25.29262267500801,79.90995373693674,High,40
25.377316690717034,79.8941674083004,Safe,100
25.23676668827731,79.87719335882801,Safe,100
25.349984987660804,80.01734211351517,Safe,100
25.34975311144766,79.95295510595166,High,40
25.348587155556114,79.99588779068081,Safe,100
25.377094243006304,79.984995706638,Safe,100
25.320198566734895,79.87761160294629,High,40
25.30654366100755,79.8926176895934,High,40
25.291543031890903,79.89876603281876,High,40
25.34164871555869,80.00842833798312,Safe,100
25.260131119229037,79.94977473229646,Safe,100
25.361102821636486,79.99426238132297,Safe,100
25.380206965859568,79.9330367855828,Safe,100
25.239577001652165,79.98361783682272,Safe,100
25.245205554631124,79.8933838011378,Safe,100
25.357843080896338,79.94763039277015,Safe,100
25.320716574528458,79.9955209592795,Safe,100
25.309575650359214,80.00469189159351,Safe,100
25.223689267030245,79.85576009868534,Safe,100
25.23090172058371,79.93040228244114,Safe,100
25.404179299970657,79.93784763952947,Safe,100
25.279014678139976,79.91795120320745,High,40
25.30583583740991,79.90181150771588,High,40
25.406893586987145,79.99732752142509,Safe,100
25.26451212238807,79.84416715435393,Safe,100
25.249337688212712,79.88948568788585,Safe,100
25.301514776779147,79.84504360667418,Safe,100
25.37438688278252,79.87986113667507,Safe,100
25.235897818988644,79.81900016837838,Safe,100
25.321507040143935,79.88986886009847,High,40
25.33468185044556,79.83493066684974,Safe,100
25.222191172875085,80.0121323752032,Safe,100
25.413611346362874,79.91288603892876,Safe,100
25.315927359575113,80.01455341163575,Safe,100
25.246185332741213,79.89860029312811,Safe,100
25.265777976034766,79.89832119391471,Safe,100
25.366261632892215,79.90607830765335,Safe,100
25.338203017382625,79.92327679202101,High,40
25.408273011021695,79.90744134116237,Safe,100
25.35116385828442,79.82018895474432,Safe,100
25.247502162908024,79.86172606628745,Safe,100
25.310377136859994,79.88093061008367,High,40
25.23102603652381,79.98485166689444,Safe,100
25.27311186332096,79.99028592224693,Safe,100
25.268983088380413,79.92280804763557,Safe,100
25.316092234998916,79.93253594713742,High,40
25.247977006088586,79.9394150164359,Safe,100
25.33837539382256,79.85984334463964,Safe,100
25.29046099256295,79.87506443633508,Safe,100
25.26274858898332,79.93838767039902,Safe,100
25.303692410277794,79.95885697822344,High,40
25.362515584156057,79.96003240421318,Safe,100
25.377710814320675,79.88617049604122,Safe,100
25.268252325686255,79.95683190096135,Safe,100
25.331437981213334,79.83951169257432,Safe,100
25.412271596626734,79.89397051054202,Safe,100
25.275184222984727,79.96234795660033,Safe,100
25.380796487856273,79.94075464711514,Safe,100
25.268142658683438,79.97110877362604,Safe,100
25.275290282255447,79.99933423890009,Safe,100
25.285949503347084,79.89575931162982,High,40
25.392504702361414,79.93727228821122,Safe,100
25.259289976923647,79.89437982294709,Safe,100
25.321284449057526,79.928589741541,High,40
25.406603338059984,80.01760016438503,Safe,100
25.394432048773496,79.98075824279691,Safe,100
25.366978240515778,79.87904545805264,Safe,100
25.378626088737466,79.97235710912386,Safe,100
25.232896651816926,80.01069110720354,Safe,100
25.384275847908853,79.82121560526684,Safe,100
25.388862377652874,79.83887378197291,Safe,100
25.3214220368575,79.86732201137991,Safe,100
25.38252130387548,79.90942802934964,Safe,100
25.287234499506493,79.88862591588186,High,40
25.33853606682501,79.90356631874008,High,40
25.316899473134704,79.89302607252598,High,40
25.384352889334835,79.99580418019096,Safe,100
25.385598339386554,79.88218786512259,Safe,100
25.34250161584723,79.91473824389188,High,40
25.349457663227167,79.96992602800852,Safe,100
25.384214644148567,79.9398419321044,Safe,100
25.393563496219233,79.908815050778,Safe,100
25.310617692789258,79.8905297966961,High,40
25.30237388449308,79.96991219972212,Safe,100
25.220060642840608,79.8965978828005,Safe,100
25.39379271016297,79.95431272777179,Safe,100
25.346518293794194,80.00210589890807,Safe,100
25.29421462440683,79.87679727859833,High,40
25.225420705907034,79.99038936716413,Safe,100
25.266350096580155,79.8746418599928,Safe,100
25.397157730177955,79.99616109106181,Safe,100
25.369046229034005,79.97423059502148,Safe,100
25.307499610336965,79.89381821981033,High,40
25.22171601699743,79.83976872399586,Safe,100
25.387386180650772,79.96636740675656,Safe,100
25.3913468125444,79.99246347254083,Safe,100
25.260557090682575,79.8914314719602,Safe,100
25.22638838163761,79.88609270543786,Safe,100
25.325171938140763,79.96692375664603,High,40
25.36135007454146,79.89438640564123,Safe,100
25.246000151784553,80.00360926247741,Safe,100
25.379010385989027,79.85421198230935,Safe,100
25.39573934438726,79.96863869863371,Safe,100
25.381274489703788,79.96902570625537,Safe,100
25.37762935519199,80.01439798378011,Safe,100
25.34393490927989,79.83517046909719,Safe,100
25.341458231112043,79.91551424239127,High,40
25.33203649888711,79.87023833235376,Safe,100
25.397473686070327,79.89396688255152,Safe,100
25.326953984696523,79.86077528006288,Safe,100
25.23191189943696,79.85489412062324,Safe,100
25.415355100090995,79.88052083722552,Safe,100
25.24108406994518,79.9970170217286,Safe,100
25.289044466646832,79.96709136439671,Safe,100
25.220574029971942,79.83609194227908,Safe,100
25.35364757365775,79.95896761521198,Safe,100
25.354538920915367,79.93259328800237,High,40
25.35860431009761,79.85999919083194,Safe,100
25.221706985287394,79.82624911982319,Safe,100
25.380267398680786,79.89745693328655,Safe,100
25.25444864454471,79.85993895610565,Safe,100
25.413847827076253,79.83702357096777,Safe,100
25.337657346505615,80.00843165481312,Safe,100
25.323486527557336,79.9607173917129,High,40
25.34380955981074,79.976394994785,Safe,100
25.413189873065058,79.82022995074756,Safe,100
25.32409899716617,79.84494899322956,Safe,100
25.30107330838446,79.93433156329708,High,40
25.312866444288524,79.85556357330617,Safe,100
25.307065388725132,79.99413293121836,Safe,100
25.28189676307138,79.97584116478068,Safe,100
25.297841414730474,79.8203419216008,Safe,100
25.238578679844295,79.88389291271635,Safe,100
25.29112942745137,79.99117977284216,Safe,100
25.361587973119217,79.84776616900858,Safe,100
25.232793235901813,79.91864575571066,Safe,100
25.256754147506115,80.01221910205871,Safe,100
25.26688998057889,79.97701147837505,Safe,100
25.221961469588024,79.9398122487082,Safe,100
25.273273559747285,79.929068515425,Safe,100
25.243792236970794,79.88460084713178,Safe,100
25.254570451958603,80.0109538241518,Safe,100
25.313753447848843,79.90424027750186,High,40
25.293998085564848,79.96422567561433,Safe,100
25.37622949106346,79.94779369478496,Safe,100
25.344579746484843,79.96837710977391,Safe,100
25.28204222781485,79.93004249325134,High,40
25.337267132359642,79.91297918146076,High,40
25.289273688868867,79.89958698895978,High,40
25.238774558180886,80.01110141827509,Safe,100
25.395253803046142,79.99601484168076,Safe,100
25.259401793571698,79.91551616964136,Safe,100
25.2380850742611,79.84890359114549,Safe,100
25.37148999683668,79.9386162019114,Safe,100
25.23874008389957,79.99356608447738,Safe,100
25.273097665760744,79.93567912836767,Safe,100
25.249037155904794,79.9796991891028,Safe,100
25.36343468032895,79.82727670827146,Safe,100
25.231109940920568,79.92392367489568,Safe,100
25.27049375947029,79.91285433593748,Safe,100
25.311837440915955,79.86406946191319,Safe,100
25.344506386141934,79.95540877161022,High,40
25.28879852253767,79.94014624443565,High,40
25.417317500339927,79.99236873833708,Safe,100
25.381962615768675,79.92924523899742,Safe,100
25.282579293244748,79.99985397417224,Safe,100
25.33055982959963,79.95345445374153,High,40
25.235809217022148,79.87831790481667,Safe,100
25.27008214251776,79.9620797585627,Safe,100
25.371938704910274,79.90776801861341,Safe,100
25.343351932112796,79.9012542544104,High,40
25.34741360803881,79.97871733698433,Safe,100
25.25933928520351,79.87484591465083,Safe,100
25.222544261269896,79.85316586172927,Safe,100
25.320492700936455,79.8824377901818,High,40
25.36357011533952,79.84685911166437,Safe,100
25.360017061088673,79.90377517781853,High,40
25.303069029919172,79.94253181632493,High,40
25.332988394072828,79.9250658318995,High,40
25.228942110698693,79.98107455468701,Safe,100
25.386872575992047,79.91473134587831,Safe,100
25.391625709472976,79.81964090544945,Safe,100
25.381841279030702,79.94141161893792,Safe,100
25.40294587911585,79.92217567011079,Safe,100
25.28118212476552,79.940495441219,High,40
25.38473096598618,79.99835962256255,Safe,100
25.248912348634253,79.86873704790287,Safe,100
25.227666056352437,79.846330223903,Safe,100
25.23502703696058,79.9153616486069,Safe,100
25.292973521723837,79.87838888274369,High,40
25.403395314153332,79.9272540824439,Safe,100
25.309298544157585,79.96138043859798,High,40
25.367783830148777,79.92724251083702,Safe,100
25.340736775809113,79.96295691258727,Safe,100
25.220287557721235,80.01707637835615,Safe,100
25.35859668650969,80.01548630369355,Safe,100
25.350786353024812,79.95245975181273,Safe,100
25.35239584953826,79.98479818332002,Safe,100
25.32592449633981,79.9316078941299,High,40
25.373125400602976,79.84156243672118,Safe,100
25.281551198408533,79.90659193985712,High,40
25.26096751640601,79.97668348709813,Safe,100
25.34113877977084,79.99963203421925,Safe,100
25.23792400636887,79.99400966024359,Safe,100
25.220163385819767,79.99856989005004,Safe,100
25.368770956578654,79.84616109932912,Safe,100
25.2859545601923,79.93880976856181,High,40
25.40556044154438,79.87452396455902,Safe,100
25.37091886306775,79.82157895909046,Safe,100
25.367035605270413,79.8532237149032,Safe,100
25.325200876178084,79.93885550939873,High,40
25.387723416348237,79.85145827969404,Safe,100
25.224030432602827,79.91136807590671,Safe,100
25.284362236464723,79.98211113014813,Safe,100
25.389119689229847,79.99223719693505,Safe,100
25.237601485912933,79.98730628593617,Safe,100
25.2643129535597,79.97199795474918,Safe,100
25.30405533039074,80.00463119113624,Safe,100
25.253462797543467,79.91844786168892,Safe,100
25.406917391054996,80.01682081131977,Safe,100
25.3119762012532,79.9256947324886,High,40
25.29987622132019,79.99737996336093,Safe,100
25.383789472658602,79.83146030410704,Safe,100
25.268057668106493,79.84167329626239,Safe,100
